,profile_id,predicted_list
3683,13114,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3684,13117,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3685,13119,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3686,13122,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3687,13127,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3688,13128,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3689,13131,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3690,13134,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3691,13137,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3692,13140,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3693,13141,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3694,13142,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3695,13148,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3696,13151,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3697,13159,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3698,13161,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3699,13164,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3700,13167,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3701,13171,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3702,13177,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3703,13185,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3704,13186,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3705,13187,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3706,13188,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3707,13189,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3708,13192,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3709,13193,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3710,13194,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3711,13195,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3712,13198,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3713,13200,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3714,13208,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3715,13210,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3716,13212,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3717,13217,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3718,13221,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3719,13224,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3720,13225,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3721,13227,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3722,13228,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3723,13230,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3724,13232,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3725,13233,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3726,13236,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3727,13237,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3728,13246,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3729,13257,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3730,13259,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3731,13263,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3732,13266,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3733,13268,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3734,13272,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3735,13277,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3736,13278,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3737,13279,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3738,13280,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3739,13284,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3740,13285,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3741,13288,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3742,13290,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3743,13298,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3744,13299,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3745,13301,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3746,13302,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3747,13303,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3748,13319,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3749,13320,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3750,13325,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3751,13327,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3752,13328,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3753,13330,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3754,13332,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3755,13335,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3756,13337,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3757,13346,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3758,13349,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3759,13351,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3760,13353,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3761,13361,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3762,13365,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3763,13370,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3764,13376,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3765,13379,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3766,13382,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3767,13385,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3768,13387,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3769,13398,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3770,13399,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3771,13401,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3772,13404,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3773,13406,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3774,13415,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3775,13418,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3776,13420,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3777,13423,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3778,13427,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3779,13429,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3780,13432,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3781,13435,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3782,13441,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3783,13450,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3784,13454,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3785,13458,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3786,13463,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3787,13464,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3788,13466,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3789,13468,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3790,13469,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3791,13472,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3792,13476,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3793,13483,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3794,13484,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3795,13487,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3796,13494,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3797,13496,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3798,13502,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3799,13508,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3800,13517,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3801,13518,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3802,13520,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3803,13521,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3804,13525,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3805,13527,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3806,13535,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3807,13536,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3808,13537,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3809,13543,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3810,13548,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3811,13550,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3812,13554,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3813,13557,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3814,13558,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3815,13566,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3816,13567,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3817,13575,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3818,13577,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3819,13579,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3820,13582,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3821,13583,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3822,13586,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3823,13592,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3824,13594,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3825,13595,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3826,13598,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3827,13605,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3828,13608,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3829,13624,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3830,13628,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3831,13632,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3832,13635,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3833,13642,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3834,13647,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3835,13648,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3836,13650,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3837,13654,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3838,13661,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3839,13665,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3840,13669,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3841,13670,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3842,13674,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3843,13676,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3844,13689,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3845,13691,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3846,13692,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3847,13696,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3848,13708,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3849,13715,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3850,13718,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3851,13719,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3852,13725,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3853,13727,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3854,13728,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3855,13732,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3856,13733,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3857,13734,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3858,13736,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3859,13739,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3860,13744,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3861,13745,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3862,13747,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3863,13751,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3864,13752,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3865,13753,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3866,13754,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3867,13755,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3868,13757,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3869,13762,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3870,13766,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3871,13774,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3872,13779,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3873,13781,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3874,13783,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3875,13786,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3876,13787,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3877,13792,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3878,13796,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3879,13810,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3880,13811,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3881,13818,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3882,13821,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3883,13828,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3884,13832,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3885,13836,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3886,13839,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3887,13841,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3888,13843,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3889,13845,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3890,13847,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3891,13859,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3892,13861,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3893,13869,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3894,13870,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3895,13873,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3896,13880,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3897,13881,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3898,13883,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3899,13885,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3900,13886,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3901,13899,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3902,13900,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3903,13905,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3904,13906,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3905,13907,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3906,13911,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3907,13919,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3908,13920,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3909,13932,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3910,13942,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
3911,13947,"[124, 16, 125, 241, 65, 15, 339, 38, 190, 347, 1880, 329, 19, 127, 18, 17, 0]"
